Order ID,Order Date,Ship Date,Ship Mode,Customer ID,City,State,Postal Code,Region
CA-2018-168403,09/09/2018,15/09/2018,Standard Class,DK-12835,Portland,Oregon,97206.0,West
CA-2016-148705,12/03/2016,18/03/2016,Standard Class,EB-14170,Charlotte,North Carolina,28205.0,South
CA-2017-160241,29/11/2017,04/12/2017,Second Class,DR-12940,Aurora,Illinois,60505.0,Central
CA-2017-155747,14/06/2017,21/06/2017,Standard Class,JS-15685,Philadelphia,Pennsylvania,19140.0,East
CA-2018-118017,03/12/2018,06/12/2018,Second Class,LC-16870,Thornton,Colorado,80229.0,West
CA-2017-113117,16/08/2017,22/08/2017,Standard Class,JP-15520,Davis,California,95616.0,West
CA-2017-148684,25/12/2017,29/12/2017,Standard Class,TS-21655,Fayetteville,Arkansas,72701.0,South
CA-2018-125367,23/07/2018,30/07/2018,Standard Class,NM-18445,New York City,New York,10011.0,East
CA-2018-124744,21/06/2018,25/06/2018,Standard Class,EH-14125,Wheeling,West Virginia,26003.0,East
CA-2018-128363,13/08/2018,18/08/2018,Standard Class,DC-12850,Memphis,Tennessee,38109.0,South
CA-2016-126669,07/11/2016,13/11/2016,Standard Class,DO-13645,Houston,Texas,77036.0,Central
US-2016-118766,15/10/2016,22/10/2016,Standard Class,LS-16975,Dallas,Texas,75217.0,Central
CA-2017-112585,30/07/2017,02/08/2017,First Class,RW-19630,San Francisco,California,94122.0,West
CA-2017-149762,03/12/2017,07/12/2017,Standard Class,RD-19720,Morgan Hill,California,95037.0,West
CA-2017-167605,28/04/2017,30/04/2017,Second Class,RB-19570,Saint Charles,Illinois,60174.0,Central
US-2018-105697,25/08/2018,27/08/2018,First Class,JE-15715,Cleveland,Ohio,44105.0,East
CA-2018-165323,17/06/2018,21/06/2018,Standard Class,SR-20740,New York City,New York,10024.0,East
CA-2016-110891,20/11/2016,24/11/2016,Standard Class,PO-19195,Philadelphia,Pennsylvania,19140.0,East
CA-2018-100783,04/09/2018,08/09/2018,Second Class,JK-16120,Garland,Texas,75043.0,Central
CA-2016-152513,04/07/2016,08/07/2016,Second Class,JP-16135,San Diego,California,92024.0,West
CA-2018-139822,15/09/2018,21/09/2018,Standard Class,Dp-13240,Waterbury,Connecticut,6708.0,East
CA-2018-107713,13/03/2018,17/03/2018,Standard Class,JB-16000,Columbia,Maryland,21044.0,East
CA-2018-134096,24/09/2018,29/09/2018,Standard Class,PP-18955,Hollywood,Florida,33021.0,South
CA-2017-125843,13/08/2017,16/08/2017,First Class,RF-19840,Springfield,Virginia,22153.0,South
CA-2018-120404,20/11/2018,24/11/2018,Second Class,KH-16330,New York City,New York,10035.0,East
CA-2018-167549,25/07/2018,27/07/2018,First Class,EM-14200,Dallas,Texas,75217.0,Central
CA-2017-120082,25/03/2017,27/03/2017,Second Class,DK-12835,New York City,New York,10024.0,East
US-2017-168095,15/07/2017,20/07/2017,Standard Class,MC-17425,Portland,Oregon,97206.0,West
CA-2018-166093,17/08/2018,24/08/2018,Standard Class,RW-19540,Brentwood,California,94513.0,West
CA-2017-146325,14/12/2017,17/12/2017,First Class,DS-13180,San Diego,California,92037.0,West
CA-2018-134194,25/12/2018,01/01/2019,Standard Class,GA-14725,Dallas,Texas,75081.0,Central
CA-2015-131009,01/03/2015,05/03/2015,Standard Class,SC-20380,El Paso,Texas,79907.0,Central
CA-2016-145814,19/11/2016,24/11/2016,Standard Class,KD-16345,New York City,New York,10035.0,East
CA-2015-138359,01/04/2015,06/04/2015,Standard Class,KH-16330,Revere,Massachusetts,2151.0,East
CA-2018-131807,05/10/2018,10/10/2018,Standard Class,GG-14650,Chico,California,95928.0,West
CA-2018-104864,18/11/2018,23/11/2018,Second Class,JS-15685,Miramar,Florida,33023.0,South
CA-2016-138219,23/03/2016,30/03/2016,Standard Class,BP-11095,Los Angeles,California,90049.0,West
CA-2017-157707,10/10/2017,12/10/2017,First Class,CC-12610,Denver,Colorado,80219.0,West
US-2016-126753,16/08/2016,20/08/2016,Standard Class,SP-20860,Philadelphia,Pennsylvania,19134.0,East
CA-2015-166051,31/05/2015,05/06/2015,Standard Class,JK-15625,Jackson,Mississippi,39212.0,South
CA-2016-113040,27/08/2016,31/08/2016,Standard Class,CC-12100,Los Angeles,California,90045.0,West
CA-2015-103800,03/01/2015,07/01/2015,Standard Class,DP-13000,Houston,Texas,77095.0,Central
CA-2015-113383,10/09/2015,13/09/2015,First Class,SF-20065,Clifton,New Jersey,7011.0,East
CA-2018-152499,22/01/2018,25/01/2018,Second Class,EH-13765,Chicago,Illinois,60623.0,Central
CA-2017-151498,21/04/2017,24/04/2017,First Class,DN-13690,Seattle,Washington,98115.0,West
CA-2017-137939,20/07/2017,23/07/2017,Second Class,PJ-19015,Long Beach,New York,11561.0,East
US-2017-117793,23/08/2017,29/08/2017,Standard Class,MA-17560,Sheboygan,Wisconsin,53081.0,Central
CA-2017-133872,14/06/2017,17/06/2017,First Class,VM-21835,Boca Raton,Florida,33433.0,South
US-2016-165743,20/11/2016,23/11/2016,Second Class,MM-18055,Aurora,Colorado,80013.0,West
US-2018-105998,03/11/2018,05/11/2018,First Class,CR-12580,San Diego,California,92037.0,West
US-2015-148194,04/05/2015,07/05/2015,First Class,BS-11365,Seattle,Washington,98105.0,West
US-2016-151407,08/11/2016,12/11/2016,Standard Class,RD-19585,Dubuque,Iowa,52001.0,Central
CA-2016-110870,12/12/2016,15/12/2016,First Class,KD-16270,Los Angeles,California,90032.0,West
CA-2015-143210,01/12/2015,03/12/2015,First Class,AA-10645,Lowell,Massachusetts,1852.0,East
CA-2017-139808,07/10/2017,11/10/2017,Standard Class,MC-18100,Marysville,Washington,98270.0,West
CA-2016-110863,17/11/2016,24/11/2016,Standard Class,AA-10645,Oklahoma City,Oklahoma,73120.0,Central
CA-2015-127859,17/03/2015,20/03/2015,Second Class,QJ-19255,Philadelphia,Pennsylvania,19134.0,East
US-2016-136427,20/06/2016,23/06/2016,First Class,JM-16195,Aurora,Colorado,80013.0,West
CA-2018-120168,25/05/2018,25/05/2018,Same Day,TB-21625,New York City,New York,10009.0,East
US-2015-131870,09/09/2015,11/09/2015,First Class,NF-18595,Lancaster,Ohio,43130.0,East
CA-2018-114804,17/10/2018,19/10/2018,Second Class,BF-11020,Modesto,California,95351.0,West
CA-2018-167227,02/11/2018,05/11/2018,First Class,NP-18670,Saint Louis,Missouri,63116.0,Central
CA-2015-129189,21/07/2015,25/07/2015,Standard Class,HM-14860,Dallas,Texas,75217.0,Central
CA-2016-132465,11/09/2016,15/09/2016,Second Class,DM-13525,New York City,New York,10035.0,East
CA-2017-166373,21/10/2017,25/10/2017,Standard Class,JF-15565,San Antonio,Texas,78207.0,Central
CA-2017-158806,07/01/2017,11/01/2017,Standard Class,NM-18520,Amarillo,Texas,79109.0,Central
CA-2016-119690,25/06/2016,28/06/2016,First Class,MV-17485,Houston,Texas,77041.0,Central
CA-2016-153738,20/09/2016,22/09/2016,First Class,AG-10270,Lawrence,Massachusetts,1841.0,East
CA-2018-169012,10/07/2018,14/07/2018,Standard Class,BF-11275,Columbus,Georgia,31907.0,South
CA-2018-109393,30/06/2018,02/07/2018,Second Class,JC-15775,Los Angeles,California,90032.0,West
CA-2018-121489,21/08/2018,25/08/2018,Second Class,CM-11815,Seattle,Washington,98115.0,West
US-2018-133081,11/03/2018,15/03/2018,Standard Class,PV-18985,Cambridge,Massachusetts,2138.0,East
CA-2018-165008,15/09/2018,17/09/2018,Second Class,DO-13645,Salt Lake City,Utah,84106.0,West
CA-2017-145611,20/09/2017,24/09/2017,Standard Class,HA-14905,New York City,New York,10035.0,East
CA-2017-113600,15/12/2017,17/12/2017,Second Class,SH-20395,Cuyahoga Falls,Ohio,44221.0,East
CA-2018-130834,03/11/2018,06/11/2018,Second Class,JM-16195,Wilmington,North Carolina,28403.0,South
CA-2017-168543,03/07/2017,07/07/2017,Standard Class,DK-13225,New York City,New York,10035.0,East
CA-2015-144974,26/09/2015,30/09/2015,Standard Class,CM-12715,Philadelphia,Pennsylvania,19140.0,East
CA-2015-109904,14/07/2015,17/07/2015,Second Class,BF-10975,New York City,New York,10009.0,East
CA-2018-152205,28/09/2018,05/10/2018,Standard Class,SF-20965,Philadelphia,Pennsylvania,19134.0,East
CA-2016-121188,28/08/2016,04/09/2016,Standard Class,CB-12025,Los Angeles,California,90049.0,West
CA-2016-156013,20/09/2016,26/09/2016,Standard Class,TC-20980,Long Beach,New York,11561.0,East
CA-2017-132997,07/11/2017,09/11/2017,First Class,LW-17215,Rochester,New York,14609.0,East
US-2016-160563,20/10/2016,24/10/2016,Standard Class,NS-18640,San Francisco,California,94109.0,West
CA-2018-151750,01/01/2018,05/01/2018,Standard Class,JM-15250,Huntsville,Texas,77340.0,Central
CA-2016-106187,23/06/2016,29/06/2016,Standard Class,RF-19345,East Point,Georgia,30344.0,South
US-2017-164945,22/11/2017,27/11/2017,Standard Class,CA-12055,New York City,New York,10009.0,East
CA-2016-150714,26/10/2016,01/11/2016,Standard Class,KH-16690,Springfield,Oregon,97477.0,West
CA-2017-105753,20/10/2017,26/10/2017,Standard Class,LC-16960,Arlington,Virginia,22204.0,South
CA-2018-120894,28/04/2018,02/05/2018,Standard Class,JL-15130,Wilmington,North Carolina,28403.0,South
CA-2017-106621,29/09/2017,01/10/2017,Second Class,DM-12955,Yuma,Arizona,85364.0,West
CA-2016-107020,10/07/2016,14/07/2016,Standard Class,MV-18190,San Bernardino,California,92404.0,West
US-2016-117492,07/08/2016,09/08/2016,First Class,NS-18640,Baltimore,Maryland,21215.0,East
CA-2015-101392,07/12/2015,13/12/2015,Standard Class,AS-10630,Seattle,Washington,98103.0,West
CA-2016-127502,10/12/2016,14/12/2016,Standard Class,MT-17815,San Francisco,California,94110.0,West
CA-2018-143658,08/11/2018,13/11/2018,Second Class,SR-20425,New York City,New York,10035.0,East
CA-2018-133046,27/07/2018,01/08/2018,Second Class,DK-13375,Seattle,Washington,98115.0,West
CA-2018-122798,28/12/2018,01/01/2019,Standard Class,SV-20935,Albuquerque,New Mexico,87105.0,West
CA-2017-169663,10/03/2017,13/03/2017,First Class,RH-19510,Los Angeles,California,90045.0,West
CA-2016-149846,22/05/2016,26/05/2016,Standard Class,SB-20185,Los Angeles,California,90045.0,West
CA-2018-159149,17/02/2018,19/02/2018,First Class,CR-12820,Houston,Texas,77041.0,Central
US-2018-167570,08/12/2018,15/12/2018,Standard Class,EG-13900,Philadelphia,Pennsylvania,19140.0,East
CA-2018-160122,18/11/2018,23/11/2018,Standard Class,RD-19930,Chicago,Illinois,60623.0,Central
CA-2017-130393,01/12/2017,03/12/2017,Second Class,JM-15865,San Angelo,Texas,76903.0,Central
CA-2018-144820,03/10/2018,07/10/2018,Second Class,LW-16825,Pasadena,Texas,77506.0,Central
CA-2018-101014,29/08/2018,04/09/2018,Standard Class,RW-19540,Los Angeles,California,90049.0,West
CA-2018-105543,24/11/2018,24/11/2018,Same Day,BG-11695,Garden City,Kansas,67846.0,Central
US-2018-113201,30/06/2018,05/07/2018,Standard Class,TT-21220,Los Angeles,California,90045.0,West
US-2018-106551,22/07/2018,27/07/2018,Standard Class,EB-13930,Chicago,Illinois,60653.0,Central
CA-2017-116722,11/11/2017,16/11/2017,Standard Class,LP-17080,San Francisco,California,94110.0,West
CA-2015-138128,09/12/2015,15/12/2015,Standard Class,FP-14320,Philadelphia,Pennsylvania,19134.0,East
US-2018-150070,07/09/2018,12/09/2018,Standard Class,JA-15970,Modesto,California,95351.0,West
CA-2016-137064,06/02/2016,13/02/2016,Standard Class,TS-21655,Houston,Texas,77070.0,Central
CA-2018-157350,26/08/2018,01/09/2018,Standard Class,DP-13000,Chicago,Illinois,60610.0,Central
CA-2015-127866,20/07/2015,23/07/2015,First Class,JD-15895,Riverside,California,92503.0,West
CA-2016-131352,08/10/2016,13/10/2016,Standard Class,GH-14485,Dallas,Texas,75081.0,Central
CA-2016-121776,16/02/2016,21/02/2016,Standard Class,RD-19585,Los Angeles,California,90008.0,West
CA-2017-118073,12/08/2017,16/08/2017,Standard Class,CS-12490,Lakeland,Florida,33801.0,South
CA-2015-103219,09/11/2015,13/11/2015,Standard Class,BF-11215,New York City,New York,10035.0,East
CA-2017-102561,18/07/2017,22/07/2017,Standard Class,NK-18490,Philadelphia,Pennsylvania,19140.0,East
CA-2017-100993,05/02/2017,10/02/2017,Standard Class,AZ-10750,San Diego,California,92037.0,West
US-2015-112949,20/06/2015,27/06/2015,Standard Class,Co-12640,Lawton,Oklahoma,73505.0,Central
US-2018-146822,09/06/2018,14/06/2018,Standard Class,AG-10675,Salem,Virginia,24153.0,South
US-2017-131058,27/12/2017,31/12/2017,Standard Class,EM-14140,Santa Ana,California,92704.0,West
CA-2015-167997,26/01/2015,29/01/2015,First Class,CA-11965,Rapid City,South Dakota,57701.0,Central
CA-2018-140151,23/03/2018,25/03/2018,First Class,RB-19360,Seattle,Washington,98115.0,West
US-2018-143770,20/03/2018,24/03/2018,Standard Class,RD-19720,Middletown,Connecticut,6457.0,East
CA-2017-131296,04/10/2017,09/10/2017,Standard Class,MS-17830,Baltimore,Maryland,21215.0,East
CA-2017-103464,18/11/2017,22/11/2017,Standard Class,PG-18820,San Diego,California,92105.0,West
CA-2018-136238,26/12/2018,01/01/2019,Standard Class,KB-16240,Odessa,Texas,79762.0,Central
CA-2017-120803,09/03/2017,13/03/2017,Standard Class,RB-19465,Milford,Connecticut,6460.0,East
CA-2017-134138,16/02/2017,20/02/2017,Standard Class,JD-15790,Belleville,New Jersey,7109.0,East
CA-2016-120915,28/09/2016,03/10/2016,Second Class,JJ-15445,New York City,New York,10035.0,East
CA-2016-168207,02/11/2016,06/11/2016,Standard Class,LT-17110,San Diego,California,92105.0,West
CA-2017-144148,31/07/2017,05/08/2017,Standard Class,AH-10690,San Francisco,California,94122.0,West
CA-2018-107174,06/11/2018,13/11/2018,Standard Class,AB-10060,Seattle,Washington,98105.0,West
CA-2017-146150,14/02/2017,19/02/2017,Standard Class,FM-14380,Jackson,Mississippi,39212.0,South
CA-2015-114125,09/07/2015,13/07/2015,Standard Class,GH-14410,Los Angeles,California,90049.0,West
CA-2017-114944,30/01/2017,04/02/2017,Standard Class,HE-14800,Chicago,Illinois,60623.0,Central
CA-2017-135965,22/09/2017,25/09/2017,First Class,SZ-20035,New York City,New York,10035.0,East
CA-2018-149699,22/12/2018,24/12/2018,First Class,CM-12115,Los Angeles,California,90008.0,West
CA-2017-166429,02/09/2017,08/09/2017,Standard Class,TG-21310,Des Moines,Washington,98198.0,West
CA-2016-112767,02/08/2016,06/08/2016,Standard Class,DK-12985,Springfield,Oregon,97477.0,West
CA-2016-119879,21/11/2016,25/11/2016,Standard Class,SS-20410,Philadelphia,Pennsylvania,19120.0,East
CA-2018-155642,18/05/2018,22/05/2018,Standard Class,BM-11575,Chicago,Illinois,60653.0,Central
US-2018-101721,23/07/2018,27/07/2018,Standard Class,MY-17380,Chicago,Illinois,60623.0,Central
CA-2016-136728,13/09/2016,17/09/2016,Second Class,AG-10900,Chicago,Illinois,60623.0,Central
CA-2017-127194,10/12/2017,16/12/2017,Standard Class,BW-11110,New York City,New York,10024.0,East
CA-2016-140375,02/10/2016,05/10/2016,Second Class,SG-20470,Rockville,Maryland,20852.0,East
US-2018-155866,17/11/2018,21/11/2018,Standard Class,CC-12370,New York City,New York,10011.0,East
CA-2016-141327,30/11/2016,03/12/2016,First Class,LR-16915,Durham,North Carolina,27707.0,South
CA-2016-136700,06/12/2016,11/12/2016,Second Class,DB-13120,Santa Barbara,California,93101.0,West
CA-2018-102736,05/09/2018,09/09/2018,Standard Class,LP-17095,Knoxville,Tennessee,37918.0,South
CA-2018-125269,24/04/2018,30/04/2018,Standard Class,AF-10870,Chicago,Illinois,60610.0,Central
CA-2016-114811,08/11/2016,08/11/2016,Same Day,KD-16495,New York City,New York,10024.0,East
CA-2016-122266,26/04/2016,30/04/2016,Standard Class,SA-20830,Daytona Beach,Florida,32114.0,South
CA-2016-141565,20/09/2016,24/09/2016,Standard Class,BG-11035,Nashville,Tennessee,37211.0,South
CA-2018-128769,07/09/2018,12/09/2018,Standard Class,DM-12955,Nashville,Tennessee,37211.0,South
CA-2017-116337,07/11/2017,12/11/2017,Standard Class,MC-17845,Dallas,Texas,75220.0,Central
CA-2016-120845,25/09/2016,02/10/2016,Standard Class,ML-17395,Murfreesboro,Tennessee,37130.0,South
CA-2015-120775,03/10/2015,07/10/2015,Standard Class,RD-19930,Dallas,Texas,75217.0,Central
CA-2015-152905,18/02/2015,24/02/2015,Standard Class,AB-10015,Arlington,Texas,76017.0,Central
CA-2017-104633,12/06/2017,16/06/2017,Standard Class,EA-14035,Pasadena,California,91104.0,West
CA-2018-104136,01/11/2018,04/11/2018,Second Class,SF-20065,Everett,Massachusetts,2149.0,East
CA-2017-123050,04/04/2017,08/04/2017,Second Class,BC-11125,Troy,New York,12180.0,East
CA-2017-162355,30/06/2017,02/07/2017,Second Class,PF-19165,Sandy Springs,Georgia,30328.0,South
CA-2015-158225,22/09/2015,28/09/2015,Standard Class,SE-20110,San Jose,California,95123.0,West
CA-2018-102204,01/05/2018,06/05/2018,Standard Class,CJ-12010,Jacksonville,Florida,32216.0,South
CA-2018-103065,20/10/2018,20/10/2018,Same Day,PT-19090,Jacksonville,Florida,32216.0,South
CA-2015-109855,01/09/2015,05/09/2015,Standard Class,LH-16900,New York City,New York,10009.0,East
CA-2015-109897,12/08/2015,16/08/2015,Standard Class,BW-11200,San Francisco,California,94122.0,West
US-2015-143581,19/08/2015,23/08/2015,Standard Class,BS-11365,Columbus,Georgia,31907.0,South
CA-2016-129217,10/05/2016,10/05/2016,Same Day,DP-13390,Aurora,Illinois,60505.0,Central
CA-2017-133816,10/05/2017,13/05/2017,Second Class,CS-12400,Philadelphia,Pennsylvania,19134.0,East
CA-2016-140221,05/03/2016,09/03/2016,Second Class,MS-17365,Chicago,Illinois,60653.0,Central
CA-2018-152310,12/08/2018,19/08/2018,Standard Class,DK-12895,Seattle,Washington,98103.0,West
CA-2017-118101,26/06/2017,26/06/2017,Same Day,SN-20560,Roseville,Michigan,48066.0,Central
CA-2017-100307,15/12/2017,19/12/2017,Standard Class,TC-21475,Fayetteville,Arkansas,72701.0,South
CA-2016-138457,13/09/2016,17/09/2016,Standard Class,AM-10705,Jacksonville,North Carolina,28540.0,South
CA-2015-131800,30/12/2015,04/01/2016,Standard Class,AJ-10960,New York City,New York,10035.0,East
CA-2015-118304,29/04/2015,04/05/2015,Standard Class,KH-16360,Dover,Delaware,19901.0,East
CA-2018-121790,30/01/2018,06/02/2018,Standard Class,LP-17095,Aurora,Illinois,60505.0,Central
CA-2017-169670,25/12/2017,31/12/2017,Standard Class,JE-15715,New York City,New York,10009.0,East
CA-2017-139549,20/10/2017,25/10/2017,Standard Class,MY-18295,El Cajon,California,92020.0,West
CA-2016-104059,13/06/2016,15/06/2016,Second Class,FC-14245,Springfield,Ohio,45503.0,East
CA-2018-164112,30/06/2018,04/07/2018,Standard Class,ND-18460,Mount Vernon,New York,10550.0,East
CA-2016-143882,26/06/2016,30/06/2016,Standard Class,DB-13360,Lakewood,Ohio,44107.0,East
US-2017-139262,21/02/2017,25/02/2017,Standard Class,LC-16960,Tampa,Florida,33614.0,South
CA-2018-146192,22/04/2018,26/04/2018,Standard Class,BD-11725,Columbus,Georgia,31907.0,South
CA-2018-134810,09/05/2018,10/05/2018,First Class,MC-17605,Jacksonville,North Carolina,28540.0,South
CA-2016-154284,21/12/2016,26/12/2016,Second Class,SZ-20035,Saint Charles,Illinois,60174.0,Central
CA-2015-156244,12/08/2015,16/08/2015,Standard Class,DH-13675,Miami,Florida,33180.0,South
CA-2016-106362,11/12/2016,15/12/2016,Standard Class,LC-16885,Troy,Ohio,45373.0,East
US-2018-168802,03/11/2018,07/11/2018,Standard Class,JO-15145,Seattle,Washington,98103.0,West
US-2018-146906,13/03/2018,17/03/2018,Standard Class,MT-17815,New York City,New York,10011.0,East
CA-2017-166380,30/05/2017,03/06/2017,Standard Class,EB-13750,Arlington,Virginia,22204.0,South
US-2016-158911,05/07/2016,11/07/2016,Standard Class,RS-19765,Charlotte,North Carolina,28205.0,South
US-2015-103338,11/03/2015,15/03/2015,Standard Class,RB-19435,Roseville,California,95661.0,West
CA-2016-109169,20/04/2016,24/04/2016,Standard Class,OT-18730,Detroit,Michigan,48234.0,Central
US-2018-167318,26/07/2018,01/08/2018,Standard Class,GZ-14545,Los Angeles,California,90036.0,West
US-2015-120313,31/10/2015,02/11/2015,Second Class,NL-18310,San Francisco,California,94110.0,West
CA-2018-135419,03/11/2018,09/11/2018,Standard Class,BG-11740,Bakersfield,California,93309.0,West
CA-2017-128671,11/08/2017,16/08/2017,Standard Class,MT-18070,Tulsa,Oklahoma,74133.0,Central
CA-2017-149335,25/07/2017,25/07/2017,Same Day,BC-11125,San Francisco,California,94122.0,West
CA-2015-168312,01/03/2015,07/03/2015,Standard Class,GW-14605,Houston,Texas,77036.0,Central
US-2018-105935,26/01/2018,31/01/2018,Standard Class,BD-11500,Columbus,Georgia,31907.0,South
CA-2015-161508,12/07/2015,16/07/2015,Standard Class,PV-18985,League City,Texas,77573.0,Central
CA-2018-130904,11/04/2018,16/04/2018,Standard Class,HM-14980,Burlington,North Carolina,27217.0,South
CA-2018-133620,13/11/2018,18/11/2018,Standard Class,EM-14065,New York City,New York,10009.0,East
CA-2016-142937,05/12/2016,06/12/2016,First Class,SF-20065,Dallas,Texas,75220.0,Central
